"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2020-11-11","5.23","5.21","5.26","5.18","87.36M","0.19%"
"2020-11-10","5.22","5.25","5.29","5.21","86.76M","0.00%"
"2020-11-9","5.22","5.20","5.24","5.19","93.72M","0.97%"
"2020-11-6","5.17","5.18","5.20","5.16","68.27M","0.00%"
"2020-11-5","5.17","5.17","5.19","5.15","59.26M","0.39%"
"2020-11-4","5.15","5.18","5.19","5.13","67.67M","-0.19%"
"2020-11-3","5.16","5.13","5.20","5.12","76.99M","0.58%"
"2020-11-2","5.13","5.20","5.21","5.12","188.49M","-2.84%"
"2020-10-30","5.28","5.28","5.34","5.26","72.01M","0.00%"
"2020-10-29","5.28","5.27","5.31","5.26","66.81M","-0.38%"
"2020-10-28","5.30","5.32","5.33","5.29","84.09M","-0.38%"
"2020-10-27","5.32","5.36","5.36","5.32","76.86M","-0.93%"
"2020-10-26","5.37","5.44","5.45","5.36","95.99M","-0.92%"
"2020-10-23","5.42","5.38","5.46","5.38","125.32M","0.37%"
"2020-10-22","5.40","5.39","5.46","5.36","81.06M","0.00%"
"2020-10-21","5.40","5.35","5.41","5.32","121.22M","0.93%"
"2020-10-20","5.35","5.39","5.39","5.34","82.94M","-0.93%"
"2020-10-19","5.40","5.41","5.51","5.38","167.15M","0.19%"
"2020-10-16","5.39","5.34","5.43","5.34","124.86M","0.75%"
"2020-10-15","5.35","5.32","5.39","5.31","82.38M","0.38%"
"2020-10-14","5.33","5.34","5.36","5.31","58.75M","-0.19%"
"2020-10-13","5.34","5.37","5.37","5.33","66.90M","-0.56%"
"2020-10-12","5.37","5.31","5.39","5.29","120.77M","1.32%"
"2020-10-9","5.30","5.30","5.33","5.29","89.56M","0.00%"
"2020-9-30","5.30","5.32","5.34","5.29","54.89M","0.00%"
"2020-9-29","5.30","5.34","5.35","5.30","41.68M","-0.56%"
"2020-9-28","5.33","5.31","5.34","5.31","38.93M","0.38%"
"2020-9-25","5.31","5.36","5.37","5.29","84.30M","-1.12%"
"2020-9-24","5.37","5.41","5.41","5.35","68.79M","-0.74%"
"2020-9-23","5.41","5.42","5.43","5.40","64.04M","-0.18%"
"2020-9-22","5.42","5.44","5.47","5.41","78.43M","-0.55%"
"2020-9-21","5.45","5.50","5.51","5.45","64.85M","-0.91%"
"2020-9-18","5.50","5.45","5.50","5.43","109.40M","1.10%"
"2020-9-17","5.44","5.46","5.47","5.44","59.95M","-0.55%"
"2020-9-16","5.47","5.46","5.48","5.44","54.10M","0.37%"
"2020-9-15","5.45","5.45","5.46","5.44","47.09M","0.00%"
"2020-9-14","5.45","5.45","5.47","5.44","51.25M","-0.18%"
"2020-9-11","5.46","5.46","5.47","5.44","60.75M","-0.18%"
"2020-9-10","5.47","5.50","5.50","5.45","90.14M","-0.18%"
"2020-9-9","5.48","5.50","5.51","5.48","86.27M","-0.54%"
"2020-9-8","5.51","5.49","5.52","5.48","82.96M","0.55%"
"2020-9-7","5.48","5.50","5.52","5.47","93.15M","-0.72%"
"2020-9-4","5.52","5.52","5.53","5.50","94.36M","-0.18%"
"2020-9-3","5.53","5.54","5.56","5.52","74.76M","0.00%"
"2020-9-2","5.53","5.55","5.56","5.51","102.25M","-0.54%"
"2020-9-1","5.56","5.53","5.58","5.52","108.56M","0.18%"
"2020-8-31","5.55","5.58","5.62","5.53","160.50M","-0.72%"
"2020-8-28","5.59","5.52","5.59","5.51","110.04M","1.08%"
"2020-8-27","5.53","5.54","5.55","5.51","72.44M","0.00%"
"2020-8-26","5.53","5.57","5.58","5.53","81.82M","-0.54%"
"2020-8-25","5.56","5.59","5.61","5.55","81.26M","-0.36%"
"2020-8-24","5.58","5.61","5.62","5.58","71.99M","-0.36%"
"2020-8-21","5.60","5.60","5.61","5.57","83.50M","0.18%"
"2020-8-20","5.59","5.63","5.63","5.58","102.61M","-0.71%"
"2020-8-19","5.63","5.69","5.69","5.63","109.39M","-0.88%"
"2020-8-18","5.68","5.73","5.74","5.66","128.75M","-0.70%"
"2020-8-17","5.72","5.63","5.78","5.63","278.29M","1.60%"
"2020-8-14","5.63","5.59","5.64","5.58","95.41M","0.72%"
"2020-8-13","5.59","5.63","5.63","5.59","65.76M","-0.53%"
"2020-8-12","5.62","5.58","5.62","5.56","113.84M","0.72%"
"2020-8-11","5.58","5.59","5.67","5.57","140.99M","-0.36%"
"2020-8-10","5.60","5.57","5.61","5.55","107.14M","0.72%"
"2020-8-7","5.56","5.60","5.60","5.54","100.37M","-0.71%"
"2020-8-6","5.60","5.60","5.63","5.55","100.94M","0.18%"
"2020-8-5","5.59","5.65","5.65","5.56","106.81M","-1.06%"
"2020-8-4","5.65","5.58","5.67","5.56","193.21M","1.62%"
"2020-8-3","5.56","5.56","5.58","5.54","135.88M","0.36%"
"2020-7-31","5.54","5.54","5.59","5.50","123.51M","0.00%"
"2020-7-30","5.54","5.60","5.60","5.54","85.96M","-0.89%"
"2020-7-29","5.59","5.53","5.60","5.52","101.21M","1.08%"
"2020-7-28","5.53","5.54","5.57","5.52","77.20M","0.18%"
"2020-7-27","5.52","5.56","5.56","5.50","94.19M","0.00%"
"2020-7-24","5.52","5.60","5.61","5.50","158.52M","-1.60%"
"2020-7-23","5.61","5.62","5.66","5.55","131.80M","-0.53%"
"2020-7-22","5.64","5.67","5.72","5.63","148.80M","-0.35%"
"2020-7-21","5.66","5.72","5.72","5.64","114.17M","-0.70%"
"2020-7-20","5.70","5.61","5.73","5.60","185.64M","1.79%"
"2020-7-17","5.60","5.65","5.67","5.57","136.53M","-0.36%"
"2020-7-16","5.62","5.68","5.73","5.62","200.57M","-0.53%"
"2020-7-15","5.65","5.77","5.79","5.64","207.85M","-1.57%"
"2020-7-14","5.74","5.83","5.86","5.70","230.66M","-1.88%"
"2020-7-13","5.85","5.90","5.93","5.80","309.60M","-6.70%"
"2020-7-10","6.27","6.43","6.46","6.25","310.83M","-2.64%"
"2020-7-9","6.44","6.51","6.53","6.42","263.90M","-1.23%"
"2020-7-8","6.52","6.51","6.60","6.48","334.28M","0.00%"
"2020-7-7","6.52","6.53","6.72","6.40","483.47M","1.24%"
"2020-7-6","6.44","5.99","6.47","5.99","537.54M","8.42%"
"2020-7-3","5.94","5.86","5.96","5.86","188.72M","1.37%"
"2020-7-2","5.86","5.74","5.86","5.73","168.63M","1.91%"
"2020-7-1","5.75","5.68","5.76","5.66","108.02M","1.41%"
"2020-6-30","5.67","5.67","5.69","5.66","54.02M","0.18%"
"2020-6-29","5.66","5.69","5.71","5.64","77.02M","-0.18%"
"2020-6-24","5.67","5.66","5.69","5.66","58.62M","0.35%"
"2020-6-23","5.65","5.66","5.67","5.64","51.98M","-0.35%"
"2020-6-22","5.67","5.67","5.70","5.66","68.51M","0.00%"
"2020-6-19","5.67","5.65","5.70","5.64","91.40M","0.53%"
"2020-6-18","5.64","5.64","5.67","5.61","61.87M","-0.18%"
"2020-6-17","5.65","5.64","5.66","5.63","42.23M","0.00%"
"2020-6-16","5.65","5.65","5.66","5.63","54.72M","0.53%"
"2020-6-15","5.62","5.66","5.66","5.61","109.58M","-1.06%"
"2020-6-12","5.68","5.66","5.69","5.65","115.94M","-0.18%"
"2020-6-11","5.69","5.74","5.75","5.68","93.22M","-0.87%"
"2020-6-10","5.74","5.78","5.79","5.74","60.90M","-0.69%"
"2020-6-9","5.78","5.75","5.80","5.74","69.92M","0.52%"
"2020-6-8","5.75","5.76","5.78","5.75","56.31M","-0.17%"
"2020-6-5","5.76","5.75","5.76","5.73","37.52M","0.35%"
"2020-6-4","5.74","5.81","5.81","5.73","53.81M","-0.52%"
"2020-6-3","5.77","5.80","5.84","5.77","66.87M","-0.17%"
"2020-6-2","5.78","5.75","5.80","5.74","59.07M","0.35%"
"2020-6-1","5.76","5.72","5.77","5.72","55.42M","1.23%"
"2020-5-29","5.69","5.74","5.76","5.69","48.59M","-1.22%"
"2020-5-28","5.76","5.72","5.79","5.71","50.93M","0.88%"
"2020-5-27","5.71","5.70","5.74","5.69","44.50M","0.18%"
"2020-5-26","5.70","5.71","5.72","5.69","39.78M","0.00%"
"2020-5-25","5.70","5.72","5.72","5.67","35.00M","0.35%"
"2020-5-22","5.68","5.76","5.77","5.67","70.68M","-1.39%"
"2020-5-21","5.76","5.82","5.82","5.76","32.30M","-0.69%"
"2020-5-20","5.80","5.79","5.82","5.78","42.03M","0.00%"
"2020-5-19","5.80","5.82","5.82","5.78","36.75M","0.35%"
"2020-5-18","5.78","5.77","5.81","5.76","39.03M","0.35%"
"2020-5-15","5.76","5.78","5.80","5.75","42.77M","-0.17%"
"2020-5-14","5.77","5.78","5.78","5.76","44.65M","-0.35%"
"2020-5-13","5.79","5.78","5.80","5.76","45.75M","0.00%"
"2020-5-12","5.79","5.82","5.84","5.78","52.04M","-0.52%"
"2020-5-11","5.82","5.83","5.87","5.82","48.83M","-0.34%"
"2020-5-8","5.84","5.82","5.85","5.81","57.17M","0.69%"
"2020-5-7","5.80","5.84","5.84","5.80","54.73M","-0.68%"
"2020-5-6","5.84","5.80","5.87","5.78","99.96M","-0.85%"
"2020-4-30","5.89","5.87","5.91","5.84","83.40M","0.34%"
"2020-4-29","5.87","5.77","5.87","5.76","87.77M","2.09%"
"2020-4-28","5.75","5.77","5.78","5.71","59.99M","-0.17%"
"2020-4-27","5.76","5.72","5.78","5.71","70.66M","1.05%"
"2020-4-24","5.70","5.69","5.72","5.65","61.44M","0.18%"
"2020-4-23","5.69","5.71","5.71","5.66","63.56M","-0.18%"
"2020-4-22","5.70","5.70","5.70","5.67","69.39M","0.00%"
"2020-4-21","5.70","5.73","5.74","5.68","69.90M","-0.52%"
"2020-4-20","5.73","5.79","5.80","5.72","81.64M","-1.04%"
"2020-4-17","5.79","5.81","5.82","5.77","75.14M","0.17%"
"2020-4-16","5.78","5.75","5.79","5.74","53.23M","0.35%"
"2020-4-15","5.76","5.77","5.79","5.76","55.25M","-0.35%"
"2020-4-14","5.78","5.74","5.78","5.71","76.26M","1.40%"
"2020-4-13","5.70","5.76","5.76","5.70","35.23M","-1.21%"
"2020-4-10","5.77","5.80","5.80","5.73","61.14M","-0.17%"
"2020-4-9","5.78","5.80","5.82","5.78","62.32M","0.00%"
"2020-4-8","5.78","5.77","5.80","5.75","67.59M","0.00%"
"2020-4-7","5.78","5.78","5.80","5.75","111.10M","1.23%"
"2020-4-3","5.71","5.70","5.72","5.68","54.92M","-0.17%"
"2020-4-2","5.72","5.68","5.72","5.66","69.84M","0.53%"
"2020-4-1","5.69","5.70","5.75","5.68","80.75M","-0.35%"
"2020-3-31","5.71","5.76","5.78","5.70","117.09M","0.18%"
"2020-3-30","5.70","5.67","5.75","5.65","110.25M","-0.18%"
"2020-3-27","5.71","5.70","5.72","5.66","82.08M","0.71%"
"2020-3-26","5.67","5.64","5.71","5.61","81.82M","0.18%"
"2020-3-25","5.66","5.70","5.72","5.64","75.67M","0.53%"
"2020-3-24","5.63","5.58","5.65","5.58","77.32M","1.62%"
"2020-3-23","5.54","5.50","5.55","5.48","67.28M","-1.07%"
"2020-3-20","5.60","5.52","5.61","5.49","89.83M","2.19%"
"2020-3-19","5.48","5.60","5.61","5.46","124.21M","-2.14%"
"2020-3-18","5.60","5.71","5.72","5.59","81.17M","-1.75%"
"2020-3-17","5.70","5.70","5.77","5.64","95.57M","0.35%"
"2020-3-16","5.68","5.79","5.80","5.68","103.32M","-1.73%"
"2020-3-13","5.78","5.69","5.80","5.64","122.44M","-0.34%"
"2020-3-12","5.80","5.79","5.80","5.76","75.70M","-0.17%"
"2020-3-11","5.81","5.85","5.86","5.80","60.74M","-0.51%"
"2020-3-10","5.84","5.76","5.86","5.75","102.66M","0.86%"
"2020-3-9","5.79","5.84","5.85","5.76","132.70M","-1.86%"
"2020-3-6","5.90","5.90","5.94","5.87","72.81M","-0.84%"
"2020-3-5","5.95","5.88","5.96","5.86","139.37M","1.54%"
"2020-3-4","5.86","5.82","5.87","5.82","56.97M","0.34%"
"2020-3-3","5.84","5.83","5.87","5.82","84.61M","0.52%"
"2020-3-2","5.81","5.74","5.82","5.73","85.12M","1.57%"
"2020-2-28","5.72","5.81","5.83","5.72","116.40M","-2.22%"
"2020-2-27","5.85","5.84","5.87","5.82","71.65M","0.17%"
"2020-2-26","5.84","5.78","5.86","5.76","98.15M","0.52%"
"2020-2-25","5.81","5.81","5.83","5.78","98.03M","-0.85%"
"2020-2-24","5.86","5.91","5.93","5.85","106.77M","-0.85%"
"2020-2-21","5.91","5.92","5.95","5.89","95.58M","-0.51%"
"2020-2-20","5.94","5.91","5.95","5.86","93.67M","0.85%"
"2020-2-19","5.89","5.90","5.94","5.88","66.72M","-0.17%"
"2020-2-18","5.90","5.94","5.95","5.89","70.89M","-1.01%"
"2020-2-17","5.96","5.88","5.97","5.87","80.44M","1.19%"
"2020-2-14","5.89","5.84","5.89","5.84","42.51M","0.51%"
"2020-2-13","5.86","5.90","5.91","5.85","51.98M","-0.68%"
"2020-2-12","5.90","5.89","5.91","5.86","49.72M","0.00%"
"2020-2-11","5.90","5.88","5.93","5.87","55.66M","0.68%"
"2020-2-10","5.86","5.85","5.88","5.84","55.32M","-0.51%"
"2020-2-7","5.89","5.87","5.89","5.82","69.09M","-0.34%"
"2020-2-6","5.91","5.89","5.92","5.83","87.39M","1.20%"
"2020-2-5","5.84","5.85","5.90","5.78","86.70M","0.17%"
"2020-2-4","5.83","5.70","5.86","5.65","146.50M","2.46%"
"2020-2-3","5.69","5.57","5.81","5.57","225.71M","-6.41%"
"2020-1-23","6.08","6.23","6.25","6.08","117.28M","-2.88%"
"2020-1-22","6.26","6.26","6.33","6.21","61.13M","0.16%"
"2020-1-21","6.25","6.30","6.31","6.25","62.02M","-1.11%"
"2020-1-20","6.32","6.29","6.32","6.29","45.15M","0.48%"
"2020-1-17","6.29","6.31","6.34","6.27","44.47M","-0.16%"
"2020-1-16","6.30","6.33","6.34","6.29","39.15M","-0.32%"
"2020-1-15","6.32","6.38","6.39","6.32","45.38M","-0.94%"
"2020-1-14","6.38","6.36","6.41","6.35","58.95M","0.47%"
"2020-1-13","6.35","6.34","6.35","6.32","50.24M","0.32%"
"2020-1-10","6.33","6.32","6.34","6.30","42.75M","0.32%"
"2020-1-9","6.31","6.32","6.34","6.30","59.93M","0.32%"
"2020-1-8","6.29","6.32","6.33","6.26","69.35M","-0.63%"
"2020-1-7","6.33","6.32","6.36","6.30","57.40M","0.48%"
"2020-1-6","6.30","6.32","6.37","6.28","80.22M","-0.63%"
"2020-1-3","6.34","6.37","6.38","6.34","59.91M","-0.31%"
"2020-1-2","6.36","6.36","6.40","6.35","104.37M","0.79%"
